product_id,product_name,category,subcategory,brand,supplier,unit_cost,selling_price,launch_date
5506,PureHarvest Fiction 506,Books,Fiction,PureHarvest,PrimeSupply,195.36,280.77,1/27/2023
5507,Voltix Storage 507,Home & Kitchen,Storage,Voltix,RetailSource,2143.09,3501.03,7/14/2024
5508,TrailMaster Kitchen 508,Home & Kitchen,Kitchen,TrailMaster,MetroDistributors,1409.86,1784.76,4/30/2023
5509,TimeCraft Storage 509,Home & Kitchen,Storage,TimeCraft,RetailSource,379.81,608.87,3/31/2025
5510,TrailMaster Comics 510,Books,Comics,TrailMaster,RetailSource,684.97,884.99,2/1/2023
5511,StyleHub Non-Fiction 511,Books,Non-Fiction,StyleHub,PrimeSupply,156.49,230.82,7/29/2023
5512,TimeCraft Storage 512,Home & Kitchen,Storage,TimeCraft,RetailSource,2310.24,3482.14,8/2/2025
5513,UrbanWear Computing 513,Electronics,Computing,UrbanWear,ValueChain,1180.47,2018.82,9/20/2023
5514,TrailMaster Computing 514,Electronics,Computing,TrailMaster,ValueChain,3015.91,4323.9,5/27/2024
5515,ReadMore Yoga 515,Sports,Yoga,ReadMore,MetroDistributors,391.23,446.38,5/23/2025
5516,PureSkin Fragrance 516,Beauty,Fragrance,PureSkin,PrimeSupply,250.97,329.05,9/3/2023
5517,KitchenPro Comics 517,Books,Comics,KitchenPro,PrimeSupply,707.78,1069.81,10/28/2023
5518,TrailMaster Comics 518,Books,Comics,TrailMaster,RetailSource,809.95,1198.08,1/20/2023
5519,KitchenPro Organic 519,Grocery,Organic,KitchenPro,GlobalTrade,70.4,104.81,3/13/2025
5520,TrendLine Footwear 520,Fashion,Footwear,TrendLine,PrimeSupply,987.28,1607.67,4/7/2023
5521,GlowCare Staples 521,Grocery,Staples,GlowCare,PrimeSupply,281.63,349.28,9/4/2025
5522,KitchenPro Men's Wear 522,Fashion,Men's Wear,KitchenPro,PrimeSupply,1281.89,1960.13,12/21/2024
5523,ReadMore Non-Fiction 523,Books,Non-Fiction,ReadMore,PrimeSupply,372.11,436.98,11/10/2023
5524,HomeCraft Makeup 524,Beauty,Makeup,HomeCraft,MetroDistributors,386.12,614.81,4/25/2024
5525,TechEdge Watches 525,Accessories,Watches,TechEdge,RetailSource,300.61,455.12,6/1/2024
5526,PageTurner Women's Wear 526,Fashion,Women's Wear,PageTurner,MetroDistributors,541.67,693.21,1/4/2025
5527,PureHarvest Cycling 527,Sports,Cycling,PureHarvest,GlobalTrade,759.08,904.37,1/6/2024
5528,HomeCraft Skincare 528,Beauty,Skincare,HomeCraft,MetroDistributors,355.69,536.55,9/23/2023
5529,TrendLine Jewelry 529,Accessories,Jewelry,TrendLine,PrimeSupply,468.47,592.94,5/13/2023
5530,TimeCraft Accessories 530,Electronics,Accessories,TimeCraft,ValueChain,4032.73,5559.65,3/15/2024
5531,UrbanNest Haircare 531,Beauty,Haircare,UrbanNest,PrimeSupply,413.59,645.07,4/26/2024
5532,UrbanWear Decor 532,Home & Kitchen,Decor,UrbanWear,MetroDistributors,954.49,1331.79,9/15/2024
5533,TrailMaster Organic 533,Grocery,Organic,TrailMaster,MetroDistributors,67.85,87.19,4/13/2025
5534,FitPro Children 534,Books,Children,FitPro,PrimeSupply,150.8,245.49,8/1/2023
5535,PixelPro Cycling 535,Sports,Cycling,PixelPro,PrimeSupply,282,420.91,8/11/2023
5536,NovaTech Footwear 536,Fashion,Footwear,NovaTech,MetroDistributors,1609.31,2062.55,10/15/2023
5537,UrbanNest Yoga 537,Sports,Yoga,UrbanNest,PrimeSupply,618.98,745.26,6/13/2023
5538,StyleHub Haircare 538,Beauty,Haircare,StyleHub,MetroDistributors,276.7,456.73,5/22/2023
5539,PureSkin Furniture 539,Home & Kitchen,Furniture,PureSkin,MetroDistributors,415.17,558.79,3/10/2025
5540,UrbanWear Beverages 540,Grocery,Beverages,UrbanWear,MetroDistributors,109.88,163.69,12/12/2024
5541,PixelPro Fragrance 541,Beauty,Fragrance,PixelPro,ValueChain,401.13,516.78,4/9/2025
5542,PageTurner Decor 542,Home & Kitchen,Decor,PageTurner,RetailSource,352.36,580.64,8/5/2024
5543,StyleHub Yoga 543,Sports,Yoga,StyleHub,RetailSource,1214.72,1413.6,3/27/2025
5544,SoundMax Computing 544,Electronics,Computing,SoundMax,ValueChain,3898.8,6035.38,3/20/2024
5545,PureSkin Children 545,Books,Children,PureSkin,ValueChain,229.42,391.33,5/30/2025
5546,UrbanWear Men's Wear 546,Fashion,Men's Wear,UrbanWear,RetailSource,409.3,653.06,7/21/2024
5547,GlowCare Fitness 547,Sports,Fitness,GlowCare,RetailSource,2245.46,3103.05,2/3/2023
5548,PureHarvest Accessories 548,Electronics,Accessories,PureHarvest,MetroDistributors,3633.49,4293.3,6/19/2023
5549,Voltix Academic 549,Books,Academic,Voltix,RetailSource,149.03,197.88,5/31/2024
5550,TrailMaster Non-Fiction 550,Books,Non-Fiction,TrailMaster,RetailSource,825.51,1012.09,3/23/2025
5551,PixelPro Children 551,Books,Children,PixelPro,ValueChain,346.68,402.77,5/28/2023
5552,ReadMore Women's Wear 552,Fashion,Women's Wear,ReadMore,MetroDistributors,588.2,765.49,1/25/2025
5553,UrbanNest Fitness 553,Sports,Fitness,UrbanNest,RetailSource,3381.52,4113.34,6/8/2025
5554,ReadMore Makeup 554,Beauty,Makeup,ReadMore,GlobalTrade,268.85,311.22,7/2/2023
5555,NovaTech Kitchen 555,Home & Kitchen,Kitchen,NovaTech,MetroDistributors,1381.45,1907.64,7/8/2024
5556,FitPro Accessories 556,Electronics,Accessories,FitPro,PrimeSupply,1987.76,2466.98,6/4/2025
5557,HomeCraft Women's Wear 557,Fashion,Women's Wear,HomeCraft,MetroDistributors,700.65,798.77,11/5/2023
5558,UrbanWear Snacks 558,Grocery,Snacks,UrbanWear,RetailSource,473.93,731.18,1/29/2024
5559,Voltix Storage 559,Home & Kitchen,Storage,Voltix,ValueChain,804.58,1136.88,3/25/2024
5560,UrbanWear Fiction 560,Books,Fiction,UrbanWear,RetailSource,258.8,296.8,4/8/2024
5561,ReadMore Cycling 561,Sports,Cycling,ReadMore,GlobalTrade,1106.29,1667.32,11/29/2023
5562,SoundMax Accessories 562,Fashion,Accessories,SoundMax,PrimeSupply,666.41,825.18,6/15/2024
5563,PureSkin Audio 563,Electronics,Audio,PureSkin,PrimeSupply,2135.08,2753.98,9/28/2023
5564,Voltix Accessories 564,Fashion,Accessories,Voltix,MetroDistributors,720.72,1102.82,3/3/2025
5565,UrbanWear Bags 565,Fashion,Bags,UrbanWear,PrimeSupply,411.5,615.93,11/13/2024
5566,GlowCare Audio 566,Electronics,Audio,GlowCare,ValueChain,7021,8500.85,6/14/2023
5567,PixelPro Household 567,Grocery,Household,PixelPro,RetailSource,244.05,316.28,4/30/2025
5568,PureHarvest Gadgets 568,Accessories,Gadgets,PureHarvest,ValueChain,626.07,1016.76,9/23/2023
5569,TrailMaster Accessories 569,Electronics,Accessories,TrailMaster,RetailSource,5599.76,7495.48,6/12/2024
5570,PureSkin Storage 570,Home & Kitchen,Storage,PureSkin,GlobalTrade,2534.64,3488.31,7/25/2025
5571,TimeCraft Cycling 571,Sports,Cycling,TimeCraft,PrimeSupply,1593,2591.54,11/12/2024
5572,UrbanWear Watches 572,Accessories,Watches,UrbanWear,RetailSource,1184.6,1374.61,7/26/2025
5573,PixelPro Stationery 573,Accessories,Stationery,PixelPro,ValueChain,250.37,388.61,8/25/2024
5574,DailyFresh Stationery 574,Accessories,Stationery,DailyFresh,ValueChain,152.84,210.93,3/19/2025
5575,FitPro Bags 575,Fashion,Bags,FitPro,RetailSource,953.17,1503.42,4/8/2024
5576,StyleHub Watches 576,Accessories,Watches,StyleHub,ValueChain,1524.74,1776.99,6/18/2023
5577,SoundMax Bags 577,Fashion,Bags,SoundMax,PrimeSupply,1123.28,1747.18,6/27/2023
5578,HomeCraft Accessories 578,Electronics,Accessories,HomeCraft,PrimeSupply,1566.36,2132.91,8/17/2024
5579,PureSkin Fiction 579,Books,Fiction,PureSkin,PrimeSupply,449.88,578.79,5/24/2023
5580,SoundMax Skincare 580,Beauty,Skincare,SoundMax,PrimeSupply,475.2,559.63,3/21/2024
5581,GlowCare Fiction 581,Books,Fiction,GlowCare,PrimeSupply,607.14,750.61,4/8/2024
5582,DailyFresh Cycling 582,Sports,Cycling,DailyFresh,PrimeSupply,831.03,1146.12,3/22/2023
5583,StyleHub Snacks 583,Grocery,Snacks,StyleHub,MetroDistributors,76.06,101.32,4/26/2025
5584,PureSkin Accessories 584,Fashion,Accessories,PureSkin,RetailSource,451.03,556.66,3/17/2023
5585,Voltix Storage 585,Home & Kitchen,Storage,Voltix,MetroDistributors,914.12,1246.96,11/11/2023
5586,PureSkin Fiction 586,Books,Fiction,PureSkin,MetroDistributors,317.67,370.01,5/6/2025
5587,TechEdge Bags 587,Fashion,Bags,TechEdge,MetroDistributors,742.59,855.28,2/7/2023
5588,PageTurner Cameras 588,Electronics,Cameras,PageTurner,PrimeSupply,2302.82,2695.04,4/1/2023
5589,GlowCare Men's Wear 589,Fashion,Men's Wear,GlowCare,PrimeSupply,419.39,575.1,4/23/2025
5590,PureSkin Staples 590,Grocery,Staples,PureSkin,MetroDistributors,809.72,985.58,9/29/2023
5591,KitchenPro Gadgets 591,Accessories,Gadgets,KitchenPro,ValueChain,1254.55,1447.19,6/29/2025
5592,UrbanNest Fiction 592,Books,Fiction,UrbanNest,PrimeSupply,229.07,301.57,5/31/2023
5593,FitPro Fiction 593,Books,Fiction,FitPro,MetroDistributors,129.46,187.91,6/13/2023
5594,PureSkin Household 594,Grocery,Household,PureSkin,PrimeSupply,75.94,118.69,7/29/2024
5595,TrailMaster Decor 595,Home & Kitchen,Decor,TrailMaster,PrimeSupply,1499.22,2279.79,8/11/2025
5596,PixelPro Personal Care 596,Beauty,Personal Care,PixelPro,RetailSource,280.45,357.32,1/30/2025
5597,TechEdge Haircare 597,Beauty,Haircare,TechEdge,MetroDistributors,862.62,1159.44,9/1/2024
5598,KitchenPro Stationery 598,Accessories,Stationery,KitchenPro,RetailSource,837.96,1108.46,9/23/2023
5599,UrbanWear Cameras 599,Electronics,Cameras,UrbanWear,RetailSource,3651.13,5310.41,3/11/2023
5600,GlowCare Gadgets 600,Accessories,Gadgets,GlowCare,GlobalTrade,277.01,450.07,2/21/2025
5601,TrendLine Non-Fiction 601,Books,Non-Fiction,TrendLine,MetroDistributors,591.24,687.87,4/28/2023
5602,SoundMax Audio 602,Electronics,Audio,SoundMax,GlobalTrade,1272.2,1912.61,6/24/2023
5603,NovaTech Haircare 603,Beauty,Haircare,NovaTech,MetroDistributors,595.6,988.29,3/16/2024
5604,DailyFresh Computing 604,Electronics,Computing,DailyFresh,GlobalTrade,4364.31,5338.33,12/23/2023
5605,PureSkin Team Sports 605,Sports,Team Sports,PureSkin,RetailSource,318.97,442.84,5/16/2025
5606,NovaTech Accessories 606,Fashion,Accessories,NovaTech,ValueChain,702.83,1173.75,8/31/2023
5607,DailyFresh Children 607,Books,Children,DailyFresh,GlobalTrade,399.15,654.36,10/14/2024
5608,UrbanNest Personal Care 608,Beauty,Personal Care,UrbanNest,ValueChain,883.43,1295.7,3/30/2024
5609,FitPro Children 609,Books,Children,FitPro,PrimeSupply,341.55,483.78,8/27/2023
5610,StyleHub Women's Wear 610,Fashion,Women's Wear,StyleHub,RetailSource,755.55,1202.51,9/8/2025
5611,Voltix Household 611,Grocery,Household,Voltix,RetailSource,91.43,151.02,3/5/2025
5612,TrailMaster Snacks 612,Grocery,Snacks,TrailMaster,ValueChain,272.55,364,1/6/2025
5613,UrbanNest Yoga 613,Sports,Yoga,UrbanNest,GlobalTrade,531.42,666.62,4/3/2024
5614,TechEdge Decor 614,Home & Kitchen,Decor,TechEdge,RetailSource,1866.82,2237.1,7/25/2023
5615,Voltix Jewelry 615,Accessories,Jewelry,Voltix,RetailSource,161.89,201.8,10/8/2024
5616,DailyFresh Staples 616,Grocery,Staples,DailyFresh,PrimeSupply,108.93,182.28,8/24/2025
5617,TrendLine Household 617,Grocery,Household,TrendLine,ValueChain,293.22,386.69,9/24/2023
5618,UrbanWear Cameras 618,Electronics,Cameras,UrbanWear,RetailSource,6741.02,8757.09,11/12/2024
5619,ReadMore Staples 619,Grocery,Staples,ReadMore,RetailSource,640.22,1071.39,5/8/2025
5620,HomeCraft Furniture 620,Home & Kitchen,Furniture,HomeCraft,ValueChain,2119.68,2934.11,3/30/2024
5621,TechEdge Makeup 621,Beauty,Makeup,TechEdge,PrimeSupply,1168.77,1493.01,3/21/2023
5622,PixelPro Academic 622,Books,Academic,PixelPro,MetroDistributors,263.64,322.33,7/5/2025
5623,PixelPro Women's Wear 623,Fashion,Women's Wear,PixelPro,PrimeSupply,584.04,696.07,4/17/2023
5624,TimeCraft Kitchen 624,Home & Kitchen,Kitchen,TimeCraft,ValueChain,3898.33,4431.8,2/1/2025
5625,PureHarvest Fragrance 625,Beauty,Fragrance,PureHarvest,ValueChain,485.01,629.29,4/23/2024
5626,UrbanWear Decor 626,Home & Kitchen,Decor,UrbanWear,RetailSource,847.22,1351.5,12/30/2024
5627,StyleHub Cycling 627,Sports,Cycling,StyleHub,GlobalTrade,1987.27,2918.24,12/6/2024
5628,UrbanWear Accessories 628,Electronics,Accessories,UrbanWear,ValueChain,3486.58,5456.82,7/20/2023
5629,GlowCare Women's Wear 629,Fashion,Women's Wear,GlowCare,GlobalTrade,686.81,922.09,4/8/2023
5630,TechEdge Makeup 630,Beauty,Makeup,TechEdge,MetroDistributors,344.2,425.68,5/8/2023
5631,FitPro Jewelry 631,Accessories,Jewelry,FitPro,RetailSource,1638.11,2513.19,7/20/2023
5632,TrendLine Accessories 632,Fashion,Accessories,TrendLine,ValueChain,927.79,1068.51,5/15/2025
5633,TimeCraft Footwear 633,Fashion,Footwear,TimeCraft,MetroDistributors,1192.96,2003.48,3/29/2023
5634,KitchenPro Travel 634,Accessories,Travel,KitchenPro,ValueChain,1637.84,2460.14,11/11/2024
5635,PageTurner Stationery 635,Accessories,Stationery,PageTurner,MetroDistributors,975.08,1155.66,1/19/2024
5636,TechEdge Outdoor 636,Sports,Outdoor,TechEdge,GlobalTrade,393.94,492.16,3/28/2025
5637,SoundMax Haircare 637,Beauty,Haircare,SoundMax,ValueChain,516.28,851.89,8/21/2024
5638,PageTurner Storage 638,Home & Kitchen,Storage,PageTurner,MetroDistributors,3680.85,4670.06,2/4/2025
5639,PureHarvest Fitness 639,Sports,Fitness,PureHarvest,MetroDistributors,763.75,970.59,4/6/2025
5640,PureHarvest Staples 640,Grocery,Staples,PureHarvest,GlobalTrade,214.28,336.22,6/22/2025
5641,SoundMax Gadgets 641,Accessories,Gadgets,SoundMax,RetailSource,1023.98,1667.43,3/12/2025
5642,UrbanNest Mobiles 642,Electronics,Mobiles,UrbanNest,ValueChain,2844.96,4168.11,1/11/2024
5643,StyleHub Decor 643,Home & Kitchen,Decor,StyleHub,GlobalTrade,3911.74,5775.19,7/8/2025
5644,KitchenPro Organic 644,Grocery,Organic,KitchenPro,RetailSource,98.34,125.77,12/17/2023
5645,KitchenPro Staples 645,Grocery,Staples,KitchenPro,GlobalTrade,83.16,98.2,8/8/2024
5646,UrbanNest Fiction 646,Books,Fiction,UrbanNest,PrimeSupply,274.64,417.12,8/25/2023
5647,NovaTech Accessories 647,Electronics,Accessories,NovaTech,MetroDistributors,1912.72,2439.71,3/23/2025
5648,TimeCraft Comics 648,Books,Comics,TimeCraft,RetailSource,189.65,302.01,4/16/2023
5649,KitchenPro Women's Wear 649,Fashion,Women's Wear,KitchenPro,GlobalTrade,518.61,596.24,8/19/2025
5650,PureSkin Footwear 650,Fashion,Footwear,PureSkin,PrimeSupply,1117.45,1547.83,4/27/2024
5651,ReadMore Storage 651,Home & Kitchen,Storage,ReadMore,PrimeSupply,327.56,503.49,4/28/2025
5652,TechEdge Furniture 652,Home & Kitchen,Furniture,TechEdge,RetailSource,1061.29,1482.96,5/13/2024
5653,Voltix Fragrance 653,Beauty,Fragrance,Voltix,GlobalTrade,929.66,1075.26,5/21/2023
5654,FitPro Mobiles 654,Electronics,Mobiles,FitPro,PrimeSupply,1760.87,2376.16,4/25/2023
5655,TravelMate Personal Care 655,Beauty,Personal Care,TravelMate,RetailSource,307.02,363.33,6/2/2025
5656,UrbanWear Mobiles 656,Electronics,Mobiles,UrbanWear,ValueChain,2283.66,3036.78,8/26/2024
5657,TimeCraft Footwear 657,Fashion,Footwear,TimeCraft,ValueChain,1772.9,2527.23,5/22/2023
5658,NovaTech Stationery 658,Accessories,Stationery,NovaTech,RetailSource,1840.69,2477.91,12/30/2023
5659,PageTurner Children 659,Books,Children,PageTurner,RetailSource,315.11,400.61,7/25/2024
5660,TravelMate Audio 660,Electronics,Audio,TravelMate,ValueChain,1700.28,2052.49,4/1/2024
5661,PageTurner Fitness 661,Sports,Fitness,PageTurner,MetroDistributors,315.24,471.23,3/16/2023
5662,PixelPro Storage 662,Home & Kitchen,Storage,PixelPro,PrimeSupply,1065.44,1223.87,5/25/2024
5663,NovaTech Bags 663,Fashion,Bags,NovaTech,RetailSource,1643.04,2044.74,6/24/2023
5664,UrbanWear Kitchen 664,Home & Kitchen,Kitchen,UrbanWear,GlobalTrade,3131.54,4946.55,11/7/2023
5665,GlowCare Stationery 665,Accessories,Stationery,GlowCare,PrimeSupply,368.45,455.28,10/29/2024
5666,FitPro Mobiles 666,Electronics,Mobiles,FitPro,ValueChain,5643.75,8900.32,11/16/2024
5667,TimeCraft Beverages 667,Grocery,Beverages,TimeCraft,RetailSource,860.67,983.75,3/21/2023
5668,PureSkin Children 668,Books,Children,PureSkin,MetroDistributors,416.42,520.52,5/24/2024
5669,HomeCraft Bags 669,Fashion,Bags,HomeCraft,MetroDistributors,768.85,901.69,9/13/2023
5670,NovaTech Snacks 670,Grocery,Snacks,NovaTech,PrimeSupply,438.49,607.07,3/17/2024
5671,TimeCraft Accessories 671,Fashion,Accessories,TimeCraft,GlobalTrade,1883.81,2229.22,3/15/2025
5672,PureSkin Team Sports 672,Sports,Team Sports,PureSkin,ValueChain,3466.49,4470.4,2/14/2024
5673,TrailMaster Comics 673,Books,Comics,TrailMaster,GlobalTrade,734.45,1084.75,8/9/2024
5674,PageTurner Appliances 674,Home & Kitchen,Appliances,PageTurner,PrimeSupply,426.61,661.01,1/24/2023
5675,ReadMore Mobiles 675,Electronics,Mobiles,ReadMore,MetroDistributors,3653.97,4437.72,5/7/2024
5676,DailyFresh Snacks 676,Grocery,Snacks,DailyFresh,GlobalTrade,78.91,132.83,2/10/2025
5677,PureHarvest Kitchen 677,Home & Kitchen,Kitchen,PureHarvest,ValueChain,4579.66,6476.09,10/10/2024
5678,TechEdge Travel 678,Accessories,Travel,TechEdge,MetroDistributors,258.27,332,8/24/2025
5679,KitchenPro Appliances 679,Home & Kitchen,Appliances,KitchenPro,MetroDistributors,600.87,861.15,2/24/2025
5680,NovaTech Accessories 680,Fashion,Accessories,NovaTech,MetroDistributors,730.6,953.07,5/11/2023
5681,PixelPro Women's Wear 681,Fashion,Women's Wear,PixelPro,PrimeSupply,1344.43,2275.11,3/2/2023
5682,TimeCraft Men's Wear 682,Fashion,Men's Wear,TimeCraft,MetroDistributors,463.44,613.28,10/17/2023
5683,UrbanWear Gadgets 683,Accessories,Gadgets,UrbanWear,PrimeSupply,689.45,855.14,3/24/2025
5684,TrailMaster Appliances 684,Home & Kitchen,Appliances,TrailMaster,PrimeSupply,1210.06,1401.73,4/26/2025
5685,GlowCare Fitness 685,Sports,Fitness,GlowCare,ValueChain,284.67,441.97,12/26/2024
5686,StyleHub Furniture 686,Home & Kitchen,Furniture,StyleHub,GlobalTrade,796.76,1193.17,12/9/2024
5687,TechEdge Accessories 687,Electronics,Accessories,TechEdge,MetroDistributors,1396.27,2056.96,10/30/2024
5688,PageTurner Storage 688,Home & Kitchen,Storage,PageTurner,GlobalTrade,1692.69,2671.7,11/9/2023
5689,PageTurner Makeup 689,Beauty,Makeup,PageTurner,MetroDistributors,278.8,390.11,11/11/2024
5690,TechEdge Fitness 690,Sports,Fitness,TechEdge,RetailSource,2883.92,3542.75,10/11/2024
5691,KitchenPro Decor 691,Home & Kitchen,Decor,KitchenPro,RetailSource,534.86,688.75,3/24/2023
5692,TravelMate Watches 692,Accessories,Watches,TravelMate,PrimeSupply,2274.56,2731.27,7/6/2025
5693,DailyFresh Women's Wear 693,Fashion,Women's Wear,DailyFresh,RetailSource,300.89,518.17,1/27/2025
5694,FitPro Beverages 694,Grocery,Beverages,FitPro,MetroDistributors,193.77,231.99,8/8/2023
5695,TravelMate Cameras 695,Electronics,Cameras,TravelMate,MetroDistributors,3873.98,4423.14,10/15/2023
5696,PureHarvest Cycling 696,Sports,Cycling,PureHarvest,ValueChain,973.85,1120.48,11/10/2024
5697,PureSkin Appliances 697,Home & Kitchen,Appliances,PureSkin,RetailSource,1476.35,2131.7,9/1/2023
5698,GlowCare Skincare 698,Beauty,Skincare,GlowCare,ValueChain,182.95,251.93,3/22/2025
5699,FitPro Staples 699,Grocery,Staples,FitPro,MetroDistributors,786.29,1033.81,4/15/2024
5700,ReadMore Comics 700,Books,Comics,ReadMore,MetroDistributors,645.13,1091.67,4/6/2023
5701,TravelMate Bags 701,Fashion,Bags,TravelMate,PrimeSupply,476.06,673.56,11/22/2024
5702,KitchenPro Non-Fiction 702,Books,Non-Fiction,KitchenPro,GlobalTrade,562.64,843.21,7/23/2025
5703,KitchenPro Bags 703,Fashion,Bags,KitchenPro,RetailSource,1667.75,2080.21,11/28/2023
5704,PixelPro Accessories 704,Electronics,Accessories,PixelPro,RetailSource,6385.42,7889.99,8/17/2025
5705,NovaTech Fitness 705,Sports,Fitness,NovaTech,RetailSource,1170.67,1904.81,12/21/2024
5706,UrbanNest Gadgets 706,Accessories,Gadgets,UrbanNest,ValueChain,378.22,529.45,1/3/2025
5707,HomeCraft Mobiles 707,Electronics,Mobiles,HomeCraft,RetailSource,3289.44,5469.15,12/27/2023
5708,PureHarvest Cycling 708,Sports,Cycling,PureHarvest,PrimeSupply,827.02,1183.08,5/30/2024
5709,TrendLine Beverages 709,Grocery,Beverages,TrendLine,RetailSource,101.06,117.45,8/11/2023
5710,TrailMaster Fragrance 710,Beauty,Fragrance,TrailMaster,GlobalTrade,193.05,261.93,8/26/2024
5711,Voltix Men's Wear 711,Fashion,Men's Wear,Voltix,PrimeSupply,1115.93,1306.57,5/9/2025
5712,StyleHub Decor 712,Home & Kitchen,Decor,StyleHub,GlobalTrade,636.58,795.61,10/10/2024
5713,ReadMore Storage 713,Home & Kitchen,Storage,ReadMore,PrimeSupply,4181.5,4918.12,5/23/2025
5714,Voltix Bags 714,Fashion,Bags,Voltix,MetroDistributors,744.31,1157.05,6/4/2023
5715,UrbanWear Cycling 715,Sports,Cycling,UrbanWear,RetailSource,2208.78,3286.58,8/30/2024
5716,PureSkin Kitchen 716,Home & Kitchen,Kitchen,PureSkin,ValueChain,833.5,988.05,10/22/2023
5717,Voltix Women's Wear 717,Fashion,Women's Wear,Voltix,PrimeSupply,365.59,563.38,7/17/2024
5718,PureSkin Personal Care 718,Beauty,Personal Care,PureSkin,RetailSource,370.98,476.44,4/11/2023
5719,PureSkin Appliances 719,Home & Kitchen,Appliances,PureSkin,ValueChain,587.93,784.32,1/19/2024
5720,GlowCare Academic 720,Books,Academic,GlowCare,RetailSource,232.45,300.75,1/6/2024
5721,TechEdge Fitness 721,Sports,Fitness,TechEdge,GlobalTrade,321.76,434.09,6/11/2024
5722,PageTurner Fragrance 722,Beauty,Fragrance,PageTurner,MetroDistributors,229.37,318.87,1/15/2025
5723,DailyFresh Footwear 723,Fashion,Footwear,DailyFresh,GlobalTrade,1223.07,1707.8,7/27/2024
5724,HomeCraft Footwear 724,Fashion,Footwear,HomeCraft,ValueChain,381.99,549.59,6/4/2025
5725,PixelPro Personal Care 725,Beauty,Personal Care,PixelPro,MetroDistributors,473.74,613.51,10/12/2023
5726,TrendLine Children 726,Books,Children,TrendLine,GlobalTrade,118.89,204.39,1/7/2024
5727,TechEdge Academic 727,Books,Academic,TechEdge,PrimeSupply,252.2,339.4,4/17/2024
5728,KitchenPro Non-Fiction 728,Books,Non-Fiction,KitchenPro,MetroDistributors,123.64,182.53,9/8/2024
5729,FitPro Decor 729,Home & Kitchen,Decor,FitPro,ValueChain,679.25,1032.37,4/29/2025
5730,Voltix Academic 730,Books,Academic,Voltix,ValueChain,136.41,172.47,8/17/2024
5731,UrbanNest Women's Wear 731,Fashion,Women's Wear,UrbanNest,MetroDistributors,1534.51,2015.92,8/16/2025
5732,KitchenPro Furniture 732,Home & Kitchen,Furniture,KitchenPro,ValueChain,351.13,545.96,4/17/2024
5733,PageTurner Mobiles 733,Electronics,Mobiles,PageTurner,ValueChain,6531.57,8515.23,6/13/2024
5734,ReadMore Organic 734,Grocery,Organic,ReadMore,GlobalTrade,330.84,430.67,11/25/2024
5735,PureHarvest Team Sports 735,Sports,Team Sports,PureHarvest,ValueChain,1009.12,1532.61,5/27/2023
5736,PixelPro Snacks 736,Grocery,Snacks,PixelPro,PrimeSupply,348.86,444.07,5/31/2023
5737,ReadMore Skincare 737,Beauty,Skincare,ReadMore,ValueChain,273.92,382.2,11/30/2023
5738,HomeCraft Household 738,Grocery,Household,HomeCraft,ValueChain,337.71,477.22,3/16/2023
5739,PureHarvest Personal Care 739,Beauty,Personal Care,PureHarvest,RetailSource,255.52,330.34,2/19/2024
5740,GlowCare Yoga 740,Sports,Yoga,GlowCare,ValueChain,2027.65,2425.49,12/15/2023
5741,TimeCraft Cameras 741,Electronics,Cameras,TimeCraft,PrimeSupply,5520.58,7459.84,9/9/2024
5742,UrbanWear Yoga 742,Sports,Yoga,UrbanWear,PrimeSupply,2111.24,2714.52,8/27/2025
5743,KitchenPro Fragrance 743,Beauty,Fragrance,KitchenPro,GlobalTrade,322.1,546.03,7/19/2024
5744,DailyFresh Storage 744,Home & Kitchen,Storage,DailyFresh,PrimeSupply,1820.09,2142.72,8/11/2025
5745,UrbanNest Accessories 745,Electronics,Accessories,UrbanNest,GlobalTrade,6452.91,8407.22,8/27/2024
5746,ReadMore Footwear 746,Fashion,Footwear,ReadMore,PrimeSupply,1570.78,1866.79,9/25/2024
5747,SoundMax Mobiles 747,Electronics,Mobiles,SoundMax,RetailSource,4223.21,7130.46,4/16/2025
5748,TrailMaster Yoga 748,Sports,Yoga,TrailMaster,MetroDistributors,845.28,1010.4,8/1/2024
5749,TimeCraft Personal Care 749,Beauty,Personal Care,TimeCraft,PrimeSupply,698.99,840.67,8/26/2025
5750,HomeCraft Beverages 750,Grocery,Beverages,HomeCraft,GlobalTrade,183.63,264.9,9/25/2024
5751,TravelMate Personal Care 751,Beauty,Personal Care,TravelMate,MetroDistributors,201.58,338.46,12/2/2023
5752,NovaTech Fiction 752,Books,Fiction,NovaTech,GlobalTrade,502,650.58,3/5/2024
5753,PixelPro Yoga 753,Sports,Yoga,PixelPro,GlobalTrade,684.36,1093.98,10/8/2024
5754,KitchenPro Fitness 754,Sports,Fitness,KitchenPro,MetroDistributors,739.15,1265.94,10/16/2023
5755,KitchenPro Kitchen 755,Home & Kitchen,Kitchen,KitchenPro,GlobalTrade,468.34,586.45,1/3/2025
5756,PureSkin Men's Wear 756,Fashion,Men's Wear,PureSkin,GlobalTrade,1033.55,1231.52,1/6/2023
5757,PureHarvest Audio 757,Electronics,Audio,PureHarvest,ValueChain,2312.11,3193.49,12/30/2024
5758,PixelPro Fitness 758,Sports,Fitness,PixelPro,ValueChain,624.89,752.32,1/20/2023
5759,PageTurner Furniture 759,Home & Kitchen,Furniture,PageTurner,ValueChain,851.09,995.16,6/13/2023
